"","Date","Amazon","Echo","Kindle","Order","Register","Error","Sucks","Recall"
"1072","2009-09-06",97,68,40,55,31,0,0,0
"1073","2009-09-07",91,85,41,40,48,53,40,0
"1074","2009-09-08",87,81,81,67,78,19,0,0
"1075","2009-09-09",87,82,52,60,22,19,0,0
"1076","2009-09-10",85,82,78,40,45,23,25,0
"1077","2009-09-11",83,80,64,39,47,12,0,33
"1078","2009-09-12",91,67,30,45,0,40,33,0
"1079","2009-09-13",100,64,57,65,44,54,96,40
"1080","2009-09-14",87,83,40,49,22,0,24,0
"1081","2009-09-15",87,81,47,82,43,21,24,0
"1082","2009-09-16",86,79,58,66,33,11,24,0
"1083","2009-09-17",84,83,31,67,22,0,0,0
"1084","2009-09-18",81,82,47,58,24,32,0,0
"1085","2009-09-19",88,67,37,100,60,0,33,0
"1086","2009-09-20",94,64,83,80,30,0,0,0
"1087","2009-09-21",88,86,62,67,22,16,0,0
"1088","2009-09-22",86,88,72,53,0,16,24,31
"1089","2009-09-23",84,81,49,66,44,27,24,0
"1090","2009-09-24",83,84,56,43,22,22,25,0
"1091","2009-09-25",82,78,31,63,0,20,26,0
"1092","2009-09-26",88,68,53,85,30,15,100,0
"1093","2009-09-27",93,68,30,65,57,56,63,40
"1094","2009-09-28",86,84,46,52,32,11,24,0
"1095","2009-09-29",86,80,38,61,54,24,0,0
"1096","2009-09-30",86,78,37,33,66,11,0,30
"1097","2009-10-01",55,85,19,28,21,51,24,0
"1098","2009-10-02",54,89,16,48,45,41,0,0
"1099","2009-10-03",59,69,16,53,82,84,32,0
"1100","2009-10-04",62,68,13,55,54,0,0,0
"1101","2009-10-05",56,86,15,56,20,37,0,0
"1102","2009-10-06",56,89,14,32,20,75,24,27
"1103","2009-10-07",57,87,63,41,41,37,35,0
"1104","2009-10-08",55,87,48,50,42,26,0,27
"1105","2009-10-09",55,85,31,23,33,67,25,28
"1106","2009-10-10",57,72,32,52,54,100,0,36
"1107","2009-10-11",63,70,24,29,27,33,0,0
"1108","2009-10-12",59,90,30,48,32,52,0,28
"1109","2009-10-13",56,88,23,62,20,49,0,26
"1110","2009-10-14",56,91,24,46,41,50,0,54
"1111","2009-10-15",55,92,26,30,31,51,0,27
"1112","2009-10-16",55,87,21,39,33,54,25,0
"1113","2009-10-17",58,81,24,36,41,33,32,36
"1114","2009-10-18",63,81,28,35,39,32,0,34
"1115","2009-10-19",58,99,35,36,50,0,47,0
"1116","2009-10-20",57,92,41,41,30,25,0,0
"1117","2009-10-21",57,94,31,50,20,49,23,0
"1118","2009-10-22",56,86,29,44,0,25,24,0
"1119","2009-10-23",56,88,42,26,21,39,0,28
"1120","2009-10-24",61,75,29,28,26,96,31,34
"1121","2009-10-25",65,74,25,37,0,32,30,33
"1122","2009-10-26",58,92,23,23,19,24,23,26
"1123","2009-10-27",58,88,27,65,19,36,0,0
"1124","2009-10-28",57,90,22,33,30,37,23,39
"1125","2009-10-29",56,90,25,34,20,75,23,0
"1126","2009-10-30",55,89,23,33,42,66,100,0
"1127","2009-10-31",57,74,23,42,81,67,32,71
"1128","2009-11-01",68,76,21,41,26,97,31,68
"1129","2009-11-02",62,97,27,29,40,74,23,79
"1130","2009-11-03",60,92,30,40,20,36,23,26
"1131","2009-11-04",59,92,24,56,29,24,23,25
"1132","2009-11-05",59,100,19,27,40,25,47,26
"1133","2009-11-06",59,94,25,45,31,39,24,27
"1134","2009-11-07",64,81,26,50,65,32,61,0
"1135","2009-11-08",70,82,25,81,37,62,29,66
"1136","2009-11-09",64,98,27,79,48,59,23,25
"1137","2009-11-10",64,97,30,67,19,47,22,25
"1138","2009-11-11",64,94,31,31,40,97,0,52
"1139","2009-11-12",63,95,29,35,59,36,46,26
"1140","2009-11-13",63,95,31,43,41,26,0,27
"1141","2009-11-14",69,80,31,55,51,63,30,0
"1142","2009-11-15",76,85,30,42,0,31,0,33
"1143","2009-11-16",69,96,38,42,29,24,23,25
"1144","2009-11-17",67,98,28,37,29,36,23,25
"1145","2009-11-18",67,97,38,54,29,36,0,25
"1146","2009-11-19",65,91,32,38,70,49,0,78
"1147","2009-11-20",66,91,29,60,31,26,24,55
"1148","2009-11-21",74,77,32,28,51,64,45,34
"1149","2009-11-22",82,77,35,30,25,31,29,33
"1150","2009-11-23",76,92,37,30,57,59,56,0
"1151","2009-11-24",76,91,45,60,38,47,22,37
"1152","2009-11-25",77,92,47,33,50,61,0,0
"1153","2009-11-26",77,91,45,39,22,79,0,56
"1154","2009-11-27",91,93,54,57,45,69,39,29
"1155","2009-11-28",92,78,44,44,78,97,31,69
"1156","2009-11-29",96,75,49,84,100,46,0,33
"1157","2009-11-30",98,93,57,51,77,35,45,25
"1158","2009-12-01",90,88,50,43,38,59,45,49
"1159","2009-12-02",83,92,50,95,29,47,22,63
"1160","2009-12-03",84,90,47,56,20,36,23,26
"1161","2009-12-04",82,91,50,62,51,38,48,54
"1162","2009-12-05",91,78,55,40,38,63,60,34
"1163","2009-12-06",100,74,50,60,50,93,44,33
"1164","2009-12-07",96,89,60,86,48,36,23,38
"1165","2009-12-08",92,88,63,54,39,48,0,52
"1166","2009-12-09",89,88,55,49,19,59,34,0
"1167","2009-12-10",87,89,57,40,69,36,46,0
"1168","2009-12-11",86,84,52,49,41,76,24,27
"1169","2009-12-12",94,75,53,40,64,94,0,100
"1170","2009-12-13",100,74,55,66,50,46,44,32
"1171","2009-12-14",97,87,59,48,48,58,33,25
"1172","2009-12-15",93,86,53,100,97,24,23,51
"1173","2009-12-16",91,88,60,71,30,84,0,39
"1174","2009-12-17",87,83,49,63,40,50,59,26
"1175","2009-12-18",82,80,59,80,22,80,51,28
"1176","2009-12-19",85,71,57,48,40,81,31,34
"1177","2009-12-20",86,67,53,60,26,32,31,34
"1178","2009-12-21",78,85,55,68,41,50,48,27
"1179","2009-12-22",73,81,47,53,42,51,49,55
"1180","2009-12-23",66,82,47,51,22,69,0,30
"1181","2009-12-24",60,69,47,35,53,33,0,0
"1182","2009-12-25",70,59,100,64,63,97,37,41
"1183","2009-12-26",80,67,93,44,56,52,33,37
"1184","2009-12-27",81,69,63,53,27,50,0,54
"1185","2009-12-28",75,73,68,62,44,79,25,57
"1186","2009-12-29",73,80,69,39,54,54,25,57
"1187","2009-12-30",70,81,49,53,67,41,26,29
"1188","2009-12-31",65,79,47,51,53,81,31,51
"1189","2010-01-01",97,53,61,63,34,65,0,42
"1190","2010-01-02",100,54,56,58,29,28,0,55
"1191","2010-01-03",100,49,49,71,56,27,0,35
"1192","2010-01-04",93,63,59,63,85,41,33,26
"1193","2010-01-05",88,66,52,51,63,21,33,27
"1194","2010-01-06",88,69,60,55,65,0,34,40
"1195","2010-01-07",84,66,55,65,0,20,33,0
"1196","2010-01-08",84,62,53,32,22,42,68,27
"1197","2010-01-09",90,53,44,39,53,26,83,33
"1198","2010-01-10",95,51,48,49,0,100,81,33
"1199","2010-01-11",85,65,44,55,21,59,0,0
"1200","2010-01-12",82,63,42,59,20,0,31,63
"1201","2010-01-13",80,62,43,70,61,0,32,25
"1202","2010-01-14",81,65,35,61,42,40,33,0
"1203","2010-01-15",79,61,35,84,0,62,68,41
"1204","2010-01-16",86,52,32,54,27,0,0,67
"1205","2010-01-17",89,53,43,66,26,25,41,32
"1206","2010-01-18",80,64,34,70,20,20,63,51
"1207","2010-01-19",79,63,34,54,0,19,0,49
"1208","2010-01-20",78,64,33,45,60,19,0,62
"1209","2010-01-21",76,63,38,74,20,0,32,0
"1210","2010-01-22",79,58,44,74,64,62,0,40
"1211","2010-01-23",85,50,40,74,26,0,42,98
"1212","2010-01-24",90,52,41,79,0,25,100,0
"1213","2010-01-25",81,62,38,82,59,19,0,99
"1214","2010-01-26",79,61,40,78,0,19,31,25
"1215","2010-01-27",77,61,73,82,40,76,62,37
"1216","2010-01-28",80,61,100,65,20,19,0,100
"1217","2010-01-29",79,59,77,69,21,41,33,80
"1218","2010-01-30",86,50,64,55,0,75,40,65
"1219","2010-01-31",92,50,58,69,51,25,40,64
"1220","2010-02-01",82,62,58,40,40,19,62,49
"1221","2010-02-02",80,59,44,48,20,57,31,75
"1222","2010-02-03",78,61,38,48,100,76,62,74
"1223","2010-02-04",77,62,43,41,40,19,63,25
"1224","2010-02-05",75,59,41,49,21,41,33,53
"1225","2010-02-06",83,50,30,34,0,0,40,32
"1226","2010-02-07",89,50,38,76,25,25,40,32
"1227","2010-02-08",78,63,37,71,60,38,31,50
"1228","2010-02-09",76,60,31,77,0,57,62,37
"1229","2010-02-10",75,60,29,61,39,0,62,25
"1230","2010-02-11",74,58,37,68,21,20,32,51
"1231","2010-02-12",74,58,37,58,43,21,34,0
"1232","2010-02-13",78,50,32,54,27,26,0,0
"1233","2010-02-14",83,50,40,76,27,0,42,67
"1234","2010-02-15",82,62,36,77,21,0,50,27
"1235","2010-02-16",77,61,37,47,0,0,32,26
"1236","2010-02-17",74,58,39,79,20,39,0,38
"1237","2010-02-18",74,58,33,88,20,39,32,51
"1238","2010-02-19",73,56,27,43,22,41,67,0
"1239","2010-02-20",78,50,39,70,26,0,41,32
"1240","2010-02-21",85,51,31,57,25,48,39,94
"1241","2010-02-22",76,59,31,78,19,56,31,24
"1242","2010-02-23",74,61,32,50,19,19,0,25
"1243","2010-02-24",73,59,27,80,40,0,31,49
"1244","2010-02-25",72,62,34,48,20,19,31,37
"1245","2010-02-26",72,59,32,70,0,40,0,26
"1246","2010-02-27",78,49,32,37,26,74,40,0
"1247","2010-02-28",84,50,33,70,25,24,0,31
"1248","2010-03-01",76,61,25,66,20,19,92,49
"1249","2010-03-02",74,60,34,63,20,19,31,49
"1250","2010-03-03",73,65,31,85,79,38,31,37
"1251","2010-03-04",73,83,25,100,61,58,47,25
"1252","2010-03-05",72,100,30,76,0,20,66,26
"1253","2010-03-06",80,60,23,62,0,0,0,64
"1254","2010-03-07",84,55,29,77,0,49,78,31
"1255","2010-03-08",75,62,26,69,39,0,0,0
"1256","2010-03-09",76,63,30,63,59,37,31,0
"1257","2010-03-10",72,62,27,37,78,57,62,25
"1258","2010-03-11",71,62,34,66,0,39,63,25
"1259","2010-03-12",72,61,35,64,21,40,33,26
"1260","2010-03-13",77,51,30,41,25,73,0,32
"1261","2010-03-14",80,48,28,53,25,48,39,62
"1262","2010-03-15",75,61,25,65,39,0,60,0
"1263","2010-03-16",71,62,28,69,20,19,0,0
"1264","2010-03-17",70,60,24,69,20,38,62,25
"1265","2010-03-18",71,61,37,57,61,39,0,51
"1266","2010-03-19",70,61,34,46,21,0,0,0
"1267","2010-03-20",77,51,32,42,26,0,41,32
"1268","2010-03-21",82,49,33,50,25,0,39,0
"1269","2010-03-22",74,63,34,44,20,19,0,24
"1270","2010-03-23",72,62,31,63,20,0,61,25
"1271","2010-03-24",70,60,30,56,0,19,0,74
"1272","2010-03-25",71,61,27,51,0,39,63,38
"1273","2010-03-26",71,58,35,57,0,20,33,27
"1274","2010-03-27",76,53,36,49,26,25,83,0
"1275","2010-03-28",82,51,38,59,0,25,81,32
"1276","2010-03-29",75,63,30,37,0,19,31,0
"1277","2010-03-30",73,61,34,54,60,19,94,0
"1278","2010-03-31",70,59,31,47,21,20,64,26
"1279","2010-04-01",83,86,48,59,30,31,34,26
"1280","2010-04-02",87,77,79,44,34,47,0,30
"1281","2010-04-03",87,72,76,62,0,53,0,67
"1282","2010-04-04",92,67,79,43,26,0,45,52
"1283","2010-04-05",90,69,84,57,20,42,35,27
"1284","2010-04-06",84,84,66,77,45,19,31,24
"1285","2010-04-07",82,88,57,56,54,37,0,24
"1286","2010-04-08",81,86,54,54,28,38,0,49
"1287","2010-04-09",79,81,57,73,29,30,100,25
"1288","2010-04-10",81,72,57,66,47,37,0,0
"1289","2010-04-11",90,76,68,53,46,48,0,61
"1290","2010-04-12",84,89,56,78,53,0,61,0
"1291","2010-04-13",83,88,49,85,18,18,62,23
"1292","2010-04-14",82,85,55,41,0,28,0,0
"1293","2010-04-15",79,86,52,39,36,47,32,0
"1294","2010-04-16",80,83,61,68,38,20,0,25
"1295","2010-04-17",83,72,53,39,48,50,0,32
"1296","2010-04-18",90,65,58,61,23,60,40,46
"1297","2010-04-19",84,88,56,66,52,27,0,23
"1298","2010-04-20",84,87,49,43,61,55,0,23
"1299","2010-04-21",83,82,45,70,35,18,61,23
"1300","2010-04-22",81,86,45,53,54,47,62,47
"1301","2010-04-23",83,83,47,63,77,60,0,25
"1302","2010-04-24",86,73,44,67,24,100,0,32
"1303","2010-04-25",95,67,51,61,46,36,0,62
"1304","2010-04-26",90,91,40,71,34,36,30,23
"1305","2010-04-27",86,90,54,69,26,27,30,0
"1306","2010-04-28",83,90,53,48,64,38,0,0
"1307","2010-04-29",84,86,59,59,57,68,0,25
"1308","2010-04-30",85,85,54,84,59,31,34,26
"1309","2010-05-01",91,73,74,49,25,52,0,34
"1310","2010-05-02",100,69,55,59,24,0,0,32
"1311","2010-05-03",89,83,67,54,28,29,0,37
"1312","2010-05-04",87,88,62,71,36,66,0,24
"1313","2010-05-05",85,93,67,89,36,57,0,48
"1314","2010-05-06",84,89,57,48,45,29,32,0
"1315","2010-05-07",82,90,66,61,38,40,0,77
"1316","2010-05-08",89,74,72,48,73,76,0,64
"1317","2010-05-09",95,73,76,91,0,76,42,64
"1318","2010-05-10",87,91,57,53,45,65,0,24
"1319","2010-05-11",87,87,47,71,36,19,31,35
"1320","2010-05-12",85,85,52,71,54,75,0,0
"1321","2010-05-13",86,86,52,71,47,30,0,25
"1322","2010-05-14",86,87,55,42,59,82,0,52
"1323","2010-05-15",89,74,51,72,37,26,0,32
"1324","2010-05-16",99,73,55,82,24,25,0,32
"1325","2010-05-17",89,92,48,87,35,37,0,23
"1326","2010-05-18",88,96,47,68,63,56,62,35
"1327","2010-05-19",87,100,48,54,54,28,0,24
"1328","2010-05-20",82,98,44,45,37,19,0,24
"1329","2010-05-21",80,92,40,69,79,41,0,0
"1330","2010-05-22",84,77,46,46,25,27,0,33
"1331","2010-05-23",92,74,43,54,38,26,0,100
"1332","2010-05-24",85,92,42,53,38,49,99,25
"1333","2010-05-25",85,94,49,59,54,28,31,24
"1334","2010-05-26",85,92,54,72,36,38,31,24
"1335","2010-05-27",85,85,50,60,65,48,0,24
"1336","2010-05-28",84,89,49,35,39,51,68,26
"1337","2010-05-29",92,77,49,65,25,39,0,0
"1338","2010-05-30",95,70,51,56,48,25,0,0
"1339","2010-05-31",84,81,51,57,48,80,0,38
"1340","2010-06-01",88,87,55,65,36,37,31,24
"1341","2010-06-02",85,92,48,64,28,19,32,25
"1342","2010-06-03",85,91,55,72,48,40,99,25
"1343","2010-06-04",82,94,52,46,40,42,34,53
"1344","2010-06-05",88,84,54,46,51,66,88,34
"1345","2010-06-06",98,85,52,83,24,0,42,64
"1346","2010-06-07",90,99,51,38,36,37,0,0
"1347","2010-06-08",86,92,59,53,26,46,0,23
"1348","2010-06-09",86,89,50,69,27,38,32,0
"1349","2010-06-10",84,90,50,70,19,39,32,25
"1350","2010-06-11",82,82,56,42,39,41,0,39
"1351","2010-06-12",86,70,64,78,50,52,0,50
"1352","2010-06-13",95,72,63,72,73,51,84,0
"1353","2010-06-14",89,87,52,90,28,76,0,24
"1354","2010-06-15",86,83,67,57,100,19,63,48
"1355","2010-06-16",87,86,63,54,28,57,0,74
"1356","2010-06-17",84,85,58,49,47,39,0,25
"1357","2010-06-18",80,81,56,59,20,31,0,53
"1358","2010-06-19",90,72,54,58,50,26,43,0
"1359","2010-06-20",100,70,60,86,25,52,0,33
"1360","2010-06-21",86,87,72,91,46,29,0,24
"1361","2010-06-22",83,82,100,87,44,55,61,0
"1362","2010-06-23",80,81,73,90,27,58,0,36
"1363","2010-06-24",82,82,56,86,46,39,0,25
"1364","2010-06-25",80,80,62,85,40,63,0,40
"1365","2010-06-26",86,74,68,100,25,53,0,33
"1366","2010-06-27",93,71,66,71,0,0,44,68
"1367","2010-06-28",88,87,70,60,36,57,0,24
"1368","2010-06-29",92,92,86,77,36,84,0,0
"1369","2010-06-30",90,91,64,52,0,29,32,0
"1370","2010-07-01",76,97,50,71,23,39,54,21
"1371","2010-07-02",72,87,32,40,35,20,28,0
"1372","2010-07-03",74,76,30,37,100,50,34,27
"1373","2010-07-04",83,78,32,50,0,0,0,27
"1374","2010-07-05",75,94,23,50,11,38,26,21
"1375","2010-07-06",74,94,31,41,21,18,50,19
"1376","2010-07-07",74,91,29,56,10,18,25,19
"1377","2010-07-08",73,93,28,50,21,55,100,39
"1378","2010-07-09",72,93,27,41,11,38,53,0
"1379","2010-07-10",76,78,30,67,28,73,0,0
"1380","2010-07-11",83,72,33,49,42,49,0,26
"1381","2010-07-12",78,91,33,42,21,44,49,38
"1382","2010-07-13",79,92,29,64,10,18,48,56
"1383","2010-07-14",78,95,31,43,21,36,0,20
"1384","2010-07-15",76,94,24,52,0,90,25,39
"1385","2010-07-16",76,88,30,63,11,39,53,0
"1386","2010-07-17",81,80,35,67,14,48,34,26
"1387","2010-07-18",88,81,29,64,28,24,0,26
"1388","2010-07-19",80,99,28,54,41,18,0,38
"1389","2010-07-20",80,98,44,47,10,36,25,29
"1390","2010-07-21",78,100,38,63,10,54,25,57
"1391","2010-07-22",78,99,35,41,53,100,76,19
"1392","2010-07-23",78,98,35,72,11,29,26,0
"1393","2010-07-24",82,84,35,65,27,47,33,25
"1394","2010-07-25",89,82,37,62,14,47,33,25
"1395","2010-07-26",82,97,33,57,10,26,0,19
"1396","2010-07-27",81,96,39,69,10,35,61,28
"1397","2010-07-28",80,96,32,63,21,18,0,19
"1398","2010-07-29",81,95,100,40,31,45,0,19
"1399","2010-07-30",79,91,74,62,11,38,0,31
"1400","2010-07-31",82,77,56,63,28,24,33,26
"1401","2010-08-01",91,81,61,69,41,24,65,25
"1402","2010-08-02",84,98,63,65,51,71,0,38
"1403","2010-08-03",84,92,47,59,31,27,0,0
"1404","2010-08-04",81,95,44,70,21,36,37,19
"1405","2010-08-05",79,93,39,55,0,36,0,19
"1406","2010-08-06",79,93,42,63,0,97,53,20
"1407","2010-08-07",83,81,40,48,0,24,67,0
"1408","2010-08-08",90,78,41,78,27,24,33,50
"1409","2010-08-09",83,95,39,68,20,17,24,0
"1410","2010-08-10",83,96,38,78,31,18,24,75
"1411","2010-08-11",83,95,36,61,10,54,25,29
"1412","2010-08-12",80,96,39,51,11,55,50,39
"1413","2010-08-13",79,92,37,43,0,67,53,41
"1414","2010-08-14",83,79,42,47,13,47,0,0
"1415","2010-08-15",90,75,37,70,13,46,64,0
"1416","2010-08-16",85,99,36,43,0,45,25,19
"1417","2010-08-17",84,89,31,46,30,35,24,19
"1418","2010-08-18",83,97,36,56,0,35,24,19
"1419","2010-08-19",81,95,32,73,0,36,25,29
"1420","2010-08-20",81,95,31,51,11,77,27,40
"1421","2010-08-21",83,84,39,79,27,47,32,100
"1422","2010-08-22",91,82,28,77,0,45,31,37
"1423","2010-08-23",86,97,40,83,19,51,23,27
"1424","2010-08-24",85,95,41,49,49,43,35,27
"1425","2010-08-25",85,94,44,46,20,35,24,0
"1426","2010-08-26",83,90,48,48,30,26,47,28
"1427","2010-08-27",82,88,47,57,0,54,50,19
"1428","2010-08-28",85,82,42,62,52,45,31,48
"1429","2010-08-29",91,77,47,63,76,66,45,58
"1430","2010-08-30",85,86,54,61,0,59,23,0
"1431","2010-08-31",85,96,57,62,0,41,46,35
"1432","2010-09-01",87,91,61,61,0,59,23,18
"1433","2010-09-02",84,93,63,62,20,34,0,55
"1434","2010-09-03",82,88,55,65,0,72,25,58
"1435","2010-09-04",88,71,66,58,26,88,31,47
"1436","2010-09-05",93,79,67,45,13,44,0,47
"1437","2010-09-06",87,92,53,75,10,52,24,19
"1438","2010-09-07",86,92,58,76,29,76,23,0
"1439","2010-09-08",86,95,58,75,19,49,23,18
"1440","2010-09-09",92,94,49,88,30,60,35,18
"1441","2010-09-10",89,94,57,59,21,45,25,19
"1442","2010-09-11",93,75,57,58,0,22,30,0
"1443","2010-09-12",100,81,65,37,0,42,58,45
"1444","2010-09-13",90,94,47,45,47,33,34,17
"1445","2010-09-14",90,92,53,74,0,41,45,17
"1446","2010-09-15",90,92,49,75,29,33,69,18
"1447","2010-09-16",89,92,56,66,0,34,46,18
"1448","2010-09-17",86,88,51,67,0,35,25,38
"1449","2010-09-18",93,76,58,51,0,32,59,0
"1450","2010-09-19",97,73,59,82,0,32,29,22
"1451","2010-09-20",90,94,48,77,19,16,23,0
"1452","2010-09-21",88,91,52,58,19,58,0,18
"1453","2010-09-22",88,90,55,46,9,58,23,18
"1454","2010-09-23",88,94,51,53,38,49,34,44
"1455","2010-09-24",87,89,55,50,30,17,0,0
"1456","2010-09-25",92,73,52,65,0,52,29,22
"1457","2010-09-26",98,74,60,46,23,20,0,22
"1458","2010-09-27",92,100,56,50,18,56,44,0
"1459","2010-09-28",90,93,50,56,45,56,22,34
"1460","2010-09-29",90,92,50,77,9,16,22,17
"1461","2010-09-30",88,91,51,100,0,49,45,26
"1462","2010-10-01",49,72,22,62,41,11,24,65
"1463","2010-10-02",52,58,22,45,20,0,29,0
"1464","2010-10-03",56,59,21,39,19,53,27,0
"1465","2010-10-04",51,77,20,43,15,21,44,20
"1466","2010-10-05",51,74,24,56,31,54,33,0
"1467","2010-10-06",50,77,19,80,27,11,45,21
"1468","2010-10-07",51,78,19,40,17,11,24,22
"1469","2010-10-08",49,73,20,57,21,11,47,22
"1470","2010-10-09",51,62,18,44,30,41,57,53
"1471","2010-10-10",55,62,21,28,20,0,29,53
"1472","2010-10-11",52,79,17,41,16,0,68,21
"1473","2010-10-12",48,80,18,51,8,66,46,21
"1474","2010-10-13",47,77,15,62,19,42,33,41
"1475","2010-10-14",49,75,17,46,23,32,0,20
"1476","2010-10-15",50,76,21,56,8,11,46,0
"1477","2010-10-16",53,59,19,47,29,0,42,26
"1478","2010-10-17",56,63,18,50,29,53,0,25
"1479","2010-10-18",53,80,17,49,11,21,21,20
"1480","2010-10-19",52,76,19,36,30,31,43,0
"1481","2010-10-20",51,75,16,76,30,31,22,0
"1482","2010-10-21",51,77,19,59,8,0,22,61
"1483","2010-10-22",50,69,17,55,24,33,46,21
"1484","2010-10-23",54,58,20,39,29,0,28,0
"1485","2010-10-24",57,58,24,42,23,39,40,25
"1486","2010-10-25",53,70,21,57,19,10,85,0
"1487","2010-10-26",53,73,18,39,19,41,21,20
"1488","2010-10-27",53,70,22,64,27,21,43,20
"1489","2010-10-28",52,70,18,56,15,11,44,20
"1490","2010-10-29",51,72,21,49,37,34,70,43
"1491","2010-10-30",54,57,18,86,29,0,42,0
"1492","2010-10-31",58,58,23,55,25,14,0,52
"1493","2010-11-01",58,71,22,79,31,11,22,41
"1494","2010-11-02",55,74,24,45,15,41,0,40
"1495","2010-11-03",54,74,21,44,18,20,21,20
"1496","2010-11-04",55,73,22,39,26,10,21,20
"1497","2010-11-05",54,78,26,42,12,66,23,64
"1498","2010-11-06",60,61,23,46,14,66,27,25
"1499","2010-11-07",64,64,23,71,28,13,0,24
"1500","2010-11-08",59,76,20,71,11,61,42,0
"1501","2010-11-09",60,74,24,47,11,41,0,0
"1502","2010-11-10",58,71,24,45,11,41,21,0
"1503","2010-11-11",61,73,28,56,19,42,66,41
"1504","2010-11-12",59,71,29,61,24,55,45,42
"1505","2010-11-13",64,65,29,64,19,26,54,25
"1506","2010-11-14",69,62,33,90,32,13,26,0
"1507","2010-11-15",64,79,27,42,30,10,22,20
"1508","2010-11-16",62,76,26,72,15,41,0,20
"1509","2010-11-17",64,78,25,55,8,42,65,20
"1510","2010-11-18",62,77,27,76,15,62,0,20
"1511","2010-11-19",62,75,29,51,24,64,22,0
"1512","2010-11-20",70,64,38,72,47,39,0,50
"1513","2010-11-21",76,67,38,51,23,0,0,48
"1514","2010-11-22",73,100,41,61,40,20,42,38
"1515","2010-11-23",75,80,37,53,37,31,42,19
"1516","2010-11-24",72,78,40,60,30,52,32,20
"1517","2010-11-25",74,71,45,52,32,11,23,21
"1518","2010-11-26",90,70,72,79,12,34,23,44
"1519","2010-11-27",85,59,51,72,38,26,54,0
"1520","2010-11-28",89,59,49,47,46,75,0,72
"1521","2010-11-29",94,73,52,72,28,79,51,0
"1522","2010-11-30",83,73,41,67,43,50,31,76
"1523","2010-12-01",79,76,35,50,18,50,21,38
"1524","2010-12-02",77,76,36,59,11,10,21,39
"1525","2010-12-03",77,72,38,59,19,43,22,21
"1526","2010-12-04",84,59,45,41,42,26,40,24
"1527","2010-12-05",91,59,41,88,50,38,26,48
"1528","2010-12-06",85,80,38,73,40,40,21,0
"1529","2010-12-07",84,74,38,68,41,61,63,20
"1530","2010-12-08",83,73,39,48,30,31,32,100
"1531","2010-12-09",82,72,36,63,26,10,43,40
"1532","2010-12-10",80,72,38,74,32,11,23,21
"1533","2010-12-11",86,62,40,100,14,26,53,0
"1534","2010-12-12",100,62,42,62,18,51,52,48
"1535","2010-12-13",91,75,43,64,36,40,0,0
"1536","2010-12-14",87,73,37,88,29,70,21,78
"1537","2010-12-15",86,72,37,79,30,52,86,59
"1538","2010-12-16",83,72,38,67,31,42,44,20
"1539","2010-12-17",80,68,39,72,20,33,58,64
"1540","2010-12-18",82,65,47,42,24,40,27,0
"1541","2010-12-19",82,59,46,61,24,39,27,25
"1542","2010-12-20",75,72,45,74,27,21,22,20
"1543","2010-12-21",71,69,38,56,12,32,0,21
"1544","2010-12-22",68,69,40,71,24,22,0,21
"1545","2010-12-23",64,66,43,71,13,36,72,22
"1546","2010-12-24",59,54,47,45,35,56,29,0
"1547","2010-12-25",72,45,100,56,100,32,100,31
"1548","2010-12-26",80,52,94,91,78,100,59,28
"1549","2010-12-27",75,59,67,73,29,34,47,87
"1550","2010-12-28",72,62,57,79,21,11,47,22
"1551","2010-12-29",70,63,48,63,41,57,35,22
"1552","2010-12-30",69,66,40,57,34,35,24,44
"1553","2010-12-31",63,60,40,52,25,41,42,53
"1554","2011-01-01",94,47,95,51,92,85,32,74
"1555","2011-01-02",100,46,100,74,100,42,28,21
"1556","2011-01-03",93,52,83,86,100,53,22,17
"1557","2011-01-04",91,55,78,87,62,25,0,25
"1558","2011-01-05",90,56,77,59,42,39,0,0
"1559","2011-01-06",88,57,70,93,36,65,22,17
"1560","2011-01-07",86,54,71,76,43,60,23,17
"1561","2011-01-08",90,49,74,72,68,54,53,41
"1562","2011-01-09",92,47,81,58,67,53,77,30
"1563","2011-01-10",87,58,69,73,40,31,62,33
"1564","2011-01-11",83,57,60,93,40,43,41,16
"1565","2011-01-12",86,54,72,59,81,25,0,16
"1566","2011-01-13",82,59,60,57,61,37,42,16
"1567","2011-01-14",80,56,66,65,35,25,21,17
"1568","2011-01-15",88,49,71,53,58,30,26,100
"1569","2011-01-16",92,50,79,89,99,53,51,20
"1570","2011-01-17",86,61,69,74,40,91,21,40
"1571","2011-01-18",82,58,63,71,20,42,41,32
"1572","2011-01-19",83,59,66,65,93,66,41,16
"1573","2011-01-20",82,59,66,84,67,37,21,57
"1574","2011-01-21",79,56,54,75,55,63,0,50
"1575","2011-01-22",86,48,67,77,41,53,0,50
"1576","2011-01-23",92,46,71,85,33,30,0,59
"1577","2011-01-24",82,60,59,75,65,41,0,31
"1578","2011-01-25",80,57,59,71,26,84,20,16
"1579","2011-01-26",79,57,60,56,98,42,20,48
"1580","2011-01-27",78,59,56,58,60,30,0,24
"1581","2011-01-28",78,61,65,64,42,32,0,17
"1582","2011-01-29",85,52,53,73,32,15,0,58
"1583","2011-01-30",91,49,64,86,47,57,48,19
"1584","2011-01-31",80,64,52,80,81,40,78,30
"1585","2011-02-01",80,60,57,64,19,17,19,30
"1586","2011-02-02",79,56,51,86,63,58,19,0
"1587","2011-02-03",77,57,55,58,26,53,20,31
"1588","2011-02-04",77,56,52,64,13,55,62,16
