date,Amazon,Amazon Error,Amazon Kindle,Amazon Order,Amazon Recall,Amazon Sucks,Amazon Echo,Price
9/12/14,88,56,36,62,10,33,69,383.450012
9/13/14,93,30,38,70,20,50,60,386.040009
9/14/14,99,33,37,68,16,17,56,375.559998
9/15/14,95,11,41,58,36,40,70,389.51001
9/16/14,93,42,44,70,30,39,69,391.179993
9/17/14,90,50,40,67,64,83,67,389.799988
9/18/14,87,49,38,60,98,0,66,389.98999
9/19/14,89,46,39,59,78,16,69,445.100006
9/20/14,94,50,35,62,65,17,62,438.559998
9/21/14,99,34,36,50,52,0,58,429.309998
9/22/14,93,21,39,52,42,20,69,429.369995
9/23/14,90,34,42,60,41,58,72,421.779999
9/24/14,91,34,38,71,44,64,69,422.869995
9/25/14,90,26,41,63,54,49,69,423.040009
9/26/14,89,38,37,66,49,49,68,421.190002
9/27/14,92,26,34,67,30,16,61,419.100006
9/28/14,100,38,33,55,32,18,61,426.880005
9/29/14,94,28,38,54,36,20,70,433.690002
9/30/14,93,41,45,63,40,19,70,432.850006
10/1/14,47,56,41,63,60,33,57,431.019989
10/2/14,45,35,40,61,24,0,57,426.869995
10/3/14,45,49,37,52,39,16,55,432.279999
10/4/14,49,38,40,63,25,0,50,426
10/5/14,52,37,37,66,41,34,47,425.23999
10/6/14,51,49,40,54,18,39,56,421.709991
10/7/14,50,40,44,54,40,0,63,423.859985
10/8/14,49,51,41,68,24,16,65,431.630005
10/9/14,49,26,41,64,24,65,64,427.630005
10/10/14,57,26,39,69,39,32,66,425.470001
10/11/14,56,63,38,58,49,16,59,431.420013
10/12/14,56,27,37,61,30,34,60,426.570007
10/13/14,52,44,46,63,29,57,62,429.230011
10/14/14,51,30,46,56,17,75,60,430.920013
10/15/14,49,42,42,73,19,16,62,430.98999
10/16/14,49,37,40,69,16,0,60,436.589996
10/17/14,48,53,39,62,20,33,61,430.779999
10/18/14,50,47,41,57,64,33,56,426.950012
10/19/14,52,27,41,62,46,0,55,423.5
10/20/14,50,37,45,54,29,57,60,425.480011
10/21/14,52,26,55,71,45,37,63,430.769989
10/22/14,49,37,53,60,48,80,63,432.970001
10/23/14,49,57,51,70,24,32,63,429.920013
10/24/14,47,52,51,66,29,65,62,423.670013
10/25/14,48,45,63,61,41,50,57,427.26001
10/26/14,52,51,83,81,46,17,57,427.809998
10/27/14,50,40,62,91,29,57,63,439.390015
10/28/14,49,52,62,80,28,37,60,434.920013
10/29/14,48,67,64,91,71,16,60,436.290009
10/30/14,46,45,54,93,43,16,59,445.98999
10/31/14,43,37,47,72,39,79,57,440.839996
11/1/14,49,49,46,85,29,32,51,440.100006
11/2/14,54,27,47,63,40,100,51,438.100006
11/3/14,51,44,54,65,46,38,62,429.859985
11/4/14,50,47,56,70,40,56,59,434.089996
11/5/14,49,55,53,79,29,16,58,437.390015
11/6/14,50,59,50,87,34,47,74,437.709991
11/7/14,49,62,47,78,29,48,100,436.040009
11/8/14,54,43,49,78,20,16,82,436.720001
11/9/14,57,67,47,80,51,68,69,429.700012
11/10/14,53,34,55,81,23,77,73,434.390015
11/11/14,57,67,58,80,80,94,64,443.51001
11/12/14,52,73,54,100,43,48,65,455.570007
11/13/14,51,58,53,91,59,33,63,465.570007
11/14/14,51,76,54,97,55,33,62,461.190002
11/15/14,56,60,51,97,41,50,54,475.480011
11/16/14,62,44,51,85,42,18,59,483.01001
11/17/14,57,53,56,80,36,59,82,488.100006
11/18/14,55,21,64,86,30,20,67,488
11/19/14,55,37,57,89,26,69,65,488.269989
11/20/14,54,44,54,84,43,36,65,482.179993
11/21/14,55,67,58,67,97,20,63,529.419983
11/22/14,59,100,100,78,52,22,59,531.409973
11/23/14,65,71,85,78,70,57,55,526.030029
11/24/14,63,51,73,76,100,39,61,529
11/25/14,61,59,67,68,29,39,59,536.76001
11/26/14,64,49,58,82,52,52,59,536.150024
11/27/14,72,31,56,72,37,0,58,535.030029
11/28/14,100,45,47,70,47,77,57,531.900024
11/29/14,78,34,96,82,75,0,52,537.01001
11/30/14,78,44,94,91,44,25,55,529.460022
12/1/14,85,39,100,75,52,76,64,522.619995
12/2/14,73,68,81,70,37,66,59,524
12/3/14,66,45,76,91,53,0,59,527.460022
12/4/14,64,37,71,79,37,65,59,525.909973
12/5/14,64,37,66,74,44,21,58,529.659973
12/6/14,67,46,65,71,30,22,52,531.52002
12/7/14,73,51,83,69,77,51,54,535.219971
12/8/14,71,68,90,66,67,0,59,535.02002
12/9/14,69,58,69,75,37,0,59,532.919983
12/10/14,67,29,72,69,22,21,58,515.780029
12/11/14,67,55,67,77,36,0,60,494.470001
12/12/14,66,59,66,73,22,21,59,463.369995
12/13/14,71,26,64,61,45,44,54,466.369995
12/14/14,76,34,68,65,34,50,53,500.769989
12/15/14,71,38,75,59,34,25,59,518.369995
12/16/14,69,61,66,62,29,21,58,518.01001
12/17/14,68,32,65,76,0,0,57,512.890015
12/18/14,65,47,62,71,29,0,61,496.540009
12/19/14,63,66,63,69,44,0,60,510.549988
12/20/14,65,42,64,74,15,0,51,504.720001
12/21/14,63,64,73,84,68,75,50,499
12/22/14,60,38,74,75,25,99,56,517.539978
12/23/14,55,36,63,72,72,63,56,516.890015
12/24/14,50,61,62,69,43,21,48,522.23999
12/25/14,64,25,60,77,29,0,44,529.440002
12/26/14,69,47,60,70,14,21,49,521.380005
12/27/14,65,37,59,71,45,43,52,522.369995
12/28/14,62,47,68,70,93,0,51,527.390015
12/29/14,61,45,71,54,74,0,56,538.869995
12/30/14,56,39,62,65,36,62,57,540.26001
12/31/14,51,36,58,75,50,0,53,548.390015
1/1/15,90,32,59,70,79,63,59,538.400024
1/2/15,99,57,59,61,58,21,61,536.070007
1/3/15,100,22,55,67,52,43,56,533.75
1/4/15,98,47,69,68,51,0,55,524.25
1/5/15,91,38,76,71,41,49,60,504.059998
1/6/15,90,42,61,70,49,0,64,496.070007
1/7/15,88,32,61,65,50,21,62,511.890015
1/8/15,86,43,60,80,29,42,62,520.719971
1/9/15,85,33,57,86,0,0,67,532.539978
1/10/15,93,45,59,67,23,44,58,543.679993
1/11/15,96,30,69,77,60,25,55,537.47998
1/12/15,90,100,79,86,51,100,65,541.940002
1/13/15,87,41,65,70,30,87,65,533.159973
1/14/15,87,33,61,78,51,43,63,539.799988
1/15/15,84,30,58,77,15,0,66,550.190002
1/16/15,84,36,59,81,51,65,62,548.900024
1/17/15,89,46,56,100,53,45,54,544.830017
1/18/15,94,38,67,81,68,50,54,562.440002
1/19/15,88,42,69,78,58,49,62,570.76001
1/20/15,85,39,58,78,35,41,63,573.150024
1/21/15,84,56,58,76,64,41,62,560.880005
1/22/15,85,44,57,67,21,63,61,555.77002
1/23/15,86,33,56,69,51,42,61,563.909973
1/24/15,92,67,56,71,45,0,54,599.030029
1/25/15,97,29,61,70,33,24,54,608.609985
1/26/15,85,45,65,72,40,48,60,611.01001
1/27/15,83,35,56,73,42,20,62,617.099976
1/28/15,81,42,55,70,42,41,62,626.549988
1/29/15,82,43,52,70,35,61,63,625.900024
